[TI_2]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TC_22]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TI_22]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TC_2]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TB_2]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TE_1]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TB_22]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TE_21]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TR_1]; INFO ; 2018-09-03 07:21:58.002; [QueueManager]; Sem processamento a 690 minutos; 
[TFP2_21]; INFO ; 2018-09-03 07:21:58.995; [QueueManager]; Sem processamento a 690 minutos; 
[TI_21]; INFO ; 2018-09-03 07:21:58.999; [QueueManager]; Sem processamento a 690 minutos; 
[TR_21]; INFO ; 2018-09-03 07:21:59.003; [QueueManager]; Sem processamento a 690 minutos; 
[TB_21]; INFO ; 2018-09-03 07:21:59.003; [QueueManager]; Sem processamento a 690 minutos; 
[TRI_21]; INFO ; 2018-09-03 07:21:59.003; [QueueManager]; Sem processamento a 690 minutos; 
[TIN_21]; INFO ; 2018-09-03 07:21:59.003; [QueueManager]; Sem processamento a 690 minutos; 
[TG_21]; INFO ; 2018-09-03 07:21:59.003; [QueueManager]; Sem processamento a 690 minutos; 
[TEL_J21]; INFO ; 2018-09-03 07:21:59.996; [QueueManager]; Sem processamento a 690 minutos; 
[TFCI_1]; INFO ; 2018-09-03 07:21:59.996; [QueueManager]; Sem processamento a 690 minutos; 
[TFCI_21]; INFO ; 2018-09-03 07:21:59.996; [QueueManager]; Sem processamento a 690 minutos; 
[TFP2_1]; INFO ; 2018-09-03 07:21:59.996; [QueueManager]; Sem processamento a 690 minutos; 
[TFCO_21]; INFO ; 2018-09-03 07:22:00.997; [QueueManager]; Sem processamento a 691 minutos; 
[TEL_J1]; INFO ; 2018-09-03 07:22:00.997; [QueueManager]; Sem processamento a 691 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:23:06.266; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:23:06.270; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:23:06.274; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:23:06.274; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:25:06.279; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:25:06.283; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:25:06.285; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:25:06.285; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:26:24.412; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:26:24.561; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:26:24.561; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[IPSM]; DEBUG; 2018-09-03 07:27:06.289; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:27:06.293; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:27:06.298; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:27:06.298; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[TFC_1]; INFO ; 2018-09-03 07:27:58.587; [QueueManager]; Sem processamento a 650 minutos; 
[TC_1]; INFO ; 2018-09-03 07:28:02.591; [QueueManager]; Sem processamento a 650 minutos; 
[TI_1]; INFO ; 2018-09-03 07:28:03.592; [QueueManager]; Sem processamento a 650 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:29:06.302; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:29:06.307; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:29:06.310; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:29:06.311; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:31:06.314; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:31:06.318; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:31:06.323; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:31:06.323; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:31:24.572; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:31:24.722; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:31:24.722; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[TRI_1]; INFO ; 2018-09-03 07:31:57.921; [QueueManager]; Sem processamento a 700 minutos; 
[TG_1]; INFO ; 2018-09-03 07:31:57.921; [QueueManager]; Sem processamento a 700 minutos; 
[TIN_1]; INFO ; 2018-09-03 07:31:57.921; [QueueManager]; Sem processamento a 700 minutos; 
[TFCO_1]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TE_22]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TFC_21]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TB_2]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TC_21]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TC_2]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TE_1]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TI_2]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TI_22]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TB_1]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TE_2]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TR_1]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TC_22]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TE_21]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TB_22]; INFO ; 2018-09-03 07:31:58.921; [QueueManager]; Sem processamento a 700 minutos; 
[TFP2_21]; INFO ; 2018-09-03 07:31:59.922; [QueueManager]; Sem processamento a 700 minutos; 
[TRI_21]; INFO ; 2018-09-03 07:31:59.922; [QueueManager]; Sem processamento a 700 minutos; 
[TI_21]; INFO ; 2018-09-03 07:31:59.922; [QueueManager]; Sem processamento a 700 minutos; 
[TB_21]; INFO ; 2018-09-03 07:31:59.922; [QueueManager]; Sem processamento a 700 minutos; 
[TR_21]; INFO ; 2018-09-03 07:31:59.922; [QueueManager]; Sem processamento a 700 minutos; 
[TG_21]; INFO ; 2018-09-03 07:31:59.923; [QueueManager]; Sem processamento a 700 minutos; 
[TIN_21]; INFO ; 2018-09-03 07:31:59.923; [QueueManager]; Sem processamento a 700 minutos; 
[TFCI_1]; INFO ; 2018-09-03 07:32:00.923; [QueueManager]; Sem processamento a 701 minutos; 
[TFCI_21]; INFO ; 2018-09-03 07:32:00.923; [QueueManager]; Sem processamento a 701 minutos; 
[TEL_J21]; INFO ; 2018-09-03 07:32:00.923; [QueueManager]; Sem processamento a 701 minutos; 
[TFP2_1]; INFO ; 2018-09-03 07:32:00.923; [QueueManager]; Sem processamento a 701 minutos; 
[TFCO_21]; INFO ; 2018-09-03 07:32:01.924; [QueueManager]; Sem processamento a 701 minutos; 
[TEL_J1]; INFO ; 2018-09-03 07:32:01.924; [QueueManager]; Sem processamento a 701 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:33:06.326; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:33:06.333; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:33:06.337; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:33:06.337; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:35:06.340; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:35:06.345; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:35:06.349; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:35:06.349; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:36:24.730; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:36:24.892; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:36:24.892; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[IPSM]; DEBUG; 2018-09-03 07:37:06.352; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:37:06.355; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:37:06.361; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:37:06.361; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[TFC_1]; INFO ; 2018-09-03 07:37:59.432; [QueueManager]; Sem processamento a 660 minutos; 
[TC_1]; INFO ; 2018-09-03 07:38:03.436; [QueueManager]; Sem processamento a 660 minutos; 
[TI_1]; INFO ; 2018-09-03 07:38:04.438; [QueueManager]; Sem processamento a 660 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:39:06.365; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:39:06.372; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:39:06.376; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:39:06.376; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:41:06.379; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:41:06.385; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:41:06.390; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:41:06.390; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:41:24.900; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:41:25.093; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:41:25.093; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[TRI_1]; INFO ; 2018-09-03 07:41:58.786; [QueueManager]; Sem processamento a 710 minutos; 
[TG_1]; INFO ; 2018-09-03 07:41:58.786; [QueueManager]; Sem processamento a 710 minutos; 
[TIN_1]; INFO ; 2018-09-03 07:41:58.786; [QueueManager]; Sem processamento a 710 minutos; 
[TFCO_1]; INFO ; 2018-09-03 07:41:59.786; [QueueManager]; Sem processamento a 710 minutos; 
[TI_2]; INFO ; 2018-09-03 07:41:59.786; [QueueManager]; Sem processamento a 710 minutos; 
[TE_21]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TB_22]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TR_1]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TC_21]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TI_22]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TB_1]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TFC_21]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TB_2]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TE_22]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TC_2]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TC_22]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TE_1]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TE_2]; INFO ; 2018-09-03 07:41:59.787; [QueueManager]; Sem processamento a 710 minutos; 
[TFP2_21]; INFO ; 2018-09-03 07:42:00.787; [QueueManager]; Sem processamento a 710 minutos; 
[TR_21]; INFO ; 2018-09-03 07:42:00.787; [QueueManager]; Sem processamento a 710 minutos; 
[TB_21]; INFO ; 2018-09-03 07:42:00.788; [QueueManager]; Sem processamento a 710 minutos; 
[TI_21]; INFO ; 2018-09-03 07:42:00.788; [QueueManager]; Sem processamento a 710 minutos; 
[TRI_21]; INFO ; 2018-09-03 07:42:00.788; [QueueManager]; Sem processamento a 710 minutos; 
[TG_21]; INFO ; 2018-09-03 07:42:00.788; [QueueManager]; Sem processamento a 710 minutos; 
[TIN_21]; INFO ; 2018-09-03 07:42:00.788; [QueueManager]; Sem processamento a 710 minutos; 
[TFCI_21]; INFO ; 2018-09-03 07:42:01.788; [QueueManager]; Sem processamento a 711 minutos; 
[TEL_J21]; INFO ; 2018-09-03 07:42:01.788; [QueueManager]; Sem processamento a 711 minutos; 
[TFCI_1]; INFO ; 2018-09-03 07:42:01.788; [QueueManager]; Sem processamento a 711 minutos; 
[TFP2_1]; INFO ; 2018-09-03 07:42:01.788; [QueueManager]; Sem processamento a 711 minutos; 
[TEL_J1]; INFO ; 2018-09-03 07:42:02.789; [QueueManager]; Sem processamento a 711 minutos; 
[TFCO_21]; INFO ; 2018-09-03 07:42:02.789; [QueueManager]; Sem processamento a 711 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:43:06.393; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:43:06.400; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:43:06.405; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:43:06.405; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:45:06.408; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:45:06.413; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:45:06.417; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:45:06.417; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:46:25.102; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:46:25.256; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:46:25.279; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[IPSM]; DEBUG; 2018-09-03 07:47:06.426; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:47:06.432; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:47:06.436; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:47:06.436; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[TFC_1]; INFO ; 2018-09-03 07:48:00.323; [QueueManager]; Sem processamento a 670 minutos; 
[TC_1]; INFO ; 2018-09-03 07:48:04.326; [QueueManager]; Sem processamento a 670 minutos; 
[TI_1]; INFO ; 2018-09-03 07:48:05.327; [QueueManager]; Sem processamento a 670 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:49:06.438; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:49:06.450; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:49:06.454; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:49:06.454; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:51:06.455; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:51:06.461; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:51:06.465; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:51:06.465; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:51:25.283; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:51:25.451; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:51:25.451; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[TRI_1]; INFO ; 2018-09-03 07:51:59.735; [QueueManager]; Sem processamento a 720 minutos; 
[TIN_1]; INFO ; 2018-09-03 07:51:59.735; [QueueManager]; Sem processamento a 720 minutos; 
[TG_1]; INFO ; 2018-09-03 07:51:59.735; [QueueManager]; Sem processamento a 720 minutos; 
[TFCO_1]; INFO ; 2018-09-03 07:52:00.726; [QueueManager]; Sem processamento a 720 minutos; 
[TE_21]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TB_22]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TR_1]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TE_2]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TE_1]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TFC_21]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TI_2]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TC_2]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TC_21]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TE_22]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TB_2]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TI_22]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TC_22]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TB_1]; INFO ; 2018-09-03 07:52:00.736; [QueueManager]; Sem processamento a 720 minutos; 
[TFP2_21]; INFO ; 2018-09-03 07:52:01.727; [QueueManager]; Sem processamento a 721 minutos; 
[TR_21]; INFO ; 2018-09-03 07:52:01.736; [QueueManager]; Sem processamento a 721 minutos; 
[TI_21]; INFO ; 2018-09-03 07:52:01.737; [QueueManager]; Sem processamento a 721 minutos; 
[TB_21]; INFO ; 2018-09-03 07:52:01.737; [QueueManager]; Sem processamento a 721 minutos; 
[TRI_21]; INFO ; 2018-09-03 07:52:01.737; [QueueManager]; Sem processamento a 721 minutos; 
[TG_21]; INFO ; 2018-09-03 07:52:01.739; [QueueManager]; Sem processamento a 721 minutos; 
[TIN_21]; INFO ; 2018-09-03 07:52:01.739; [QueueManager]; Sem processamento a 721 minutos; 
[TFCI_1]; INFO ; 2018-09-03 07:52:02.728; [QueueManager]; Sem processamento a 721 minutos; 
[TFCI_21]; INFO ; 2018-09-03 07:52:02.728; [QueueManager]; Sem processamento a 721 minutos; 
[TEL_J21]; INFO ; 2018-09-03 07:52:02.728; [QueueManager]; Sem processamento a 721 minutos; 
[TFP2_1]; INFO ; 2018-09-03 07:52:02.728; [QueueManager]; Sem processamento a 721 minutos; 
[TFCO_21]; INFO ; 2018-09-03 07:52:03.729; [QueueManager]; Sem processamento a 721 minutos; 
[TEL_J1]; INFO ; 2018-09-03 07:52:03.729; [QueueManager]; Sem processamento a 721 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:53:06.467; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:53:06.471; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:53:06.475; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:53:06.475; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 07:55:06.476; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:55:06.480; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:55:06.485; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:55:06.485; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 07:56:25.456; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:56:25.625; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 07:56:25.625; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[IPSM]; DEBUG; 2018-09-03 07:57:06.487; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:57:06.493; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:57:06.497; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:57:06.497; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[TFC_1]; INFO ; 2018-09-03 07:58:01.267; [QueueManager]; Sem processamento a 680 minutos; 
[TC_1]; INFO ; 2018-09-03 07:58:05.271; [QueueManager]; Sem processamento a 680 minutos; 
[TI_1]; INFO ; 2018-09-03 07:58:06.272; [QueueManager]; Sem processamento a 681 minutos; 
[IPSM]; DEBUG; 2018-09-03 07:59:06.499; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 07:59:06.506; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:59:06.510; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 07:59:06.510; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPSM]; DEBUG; 2018-09-03 08:01:06.512; [Gerenciamento]; Buscando registro para serem reenfileirados na InProcess; 
[IPSM]; DEBUG; 2018-09-03 08:01:06.518; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 08:01:06.523; [Gerenciamento]; Foram encontrados 0 registros para serem reenfileirados; 
[IPSM]; DEBUG; 2018-09-03 08:01:06.523; [Gerenciamento]; Finalizado reenfileiramento de processos pendentes; 
[IPCM]; DEBUG; 2018-09-03 08:01:25.631; [Gerenciamento]; Buscando processos de integrador a serem enviados ao Cold; 
[IPCM]; DEBUG; 2018-09-03 08:01:25.779; [Gerenciamento]; Finalizado processo de envio do integrador ao Cold; 
[IPCM]; DEBUG; 2018-09-03 08:01:25.779; [Gerenciamento]; Iniciando limpeza de processos do Integrador SAT obsoletos; 
[TRI_1]; INFO ; 2018-09-03 08:02:00.641; [QueueManager]; Sem processamento a 730 minutos; 
[TG_1]; INFO ; 2018-09-03 08:02:00.641; [QueueManager]; Sem processamento a 730 minutos; 
[TIN_1]; INFO ; 2018-09-03 08:02:00.641; [QueueManager]; Sem processamento a 730 minutos; 
[TFCO_1]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TI_22]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TB_22]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TE_2]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TB_2]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TC_2]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TE_21]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TR_1]; INFO ; 2018-09-03 08:02:01.634; [QueueManager]; Sem processamento a 731 minutos; 
[TI_2]; INFO ; 2018-09-03 08:02:01.636; [QueueManager]; Sem processamento a 731 minutos; 
[TFC_21]; INFO ; 2018-09-03 08:02:01.636; [QueueManager]; Sem processamento a 731 minutos; 
[TC_22]; INFO ; 2018-09-03 08:02:01.641; [QueueManager]; Sem processamento a 731 minutos; 
[TE_22]; INFO ; 2018-09-03 08:02:01.641; [QueueManager]; Sem processamento a 731 minutos; 
